YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(months),Gender,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,6.0,6.0,,,5.2,6.7,4317,,3 - 5,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),3 - 5,AGEMO,AGEMO35
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,8.0,8.0,,,7.5,8.5,11501,,6 - 11,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),6 - 11,AGEMO,AGEMO611
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,10.6,10.6,,,10.2,11.0,20907,,12 - 17,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),12 - 17,AGEMO,AGEMO1217
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,10.8,10.8,,,10.1,11.6,6654,,3 - 5,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),3 - 5,AGEMO,AGEMO35
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,13.6,13.6,,,13.1,14.2,13486,,6 - 11,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),6 - 11,AGEMO,AGEMO611
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,14.3,14.3,,,13.8,14.8,17758,,18 - 23,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),18 - 23,AGEMO,AGEMO1823
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,15.0,15.0,,,13.9,16.2,3690,,3 - 5,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),3 - 5,AGEMO,AGEMO35
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,16.5,16.5,,,16.0,17.1,15301,,6 - 11,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),6 - 11,AGEMO,AGEMO611
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,16.9,16.9,,,16.4,17.4,19856,,12 - 17,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),12 - 17,AGEMO,AGEMO1217
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,18.7,18.7,,,18.1,19.3,16659,,18 - 23,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),18 - 23,AGEMO,AGEMO1823
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,19.3,19.3,,,18.8,19.9,17715,,12 - 17,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),12 - 17,AGEMO,AGEMO1217
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,22.4,22.4,,,21.7,23.1,14553,,18 - 23,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Age (months),18 - 23,AGEMO,AGEMO1823
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,10.0,10.0,,,9.7,10.4,26703,,,Female,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Gender,Female,GEN,FEMALE
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,11.7,11.7,,,11.3,12.1,27780,,,Male,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Gender,Male,GEN,MALE
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,14.5,14.5,,,14.0,14.9,27743,,,Female,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Gender,Female,GEN,FEMALE
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,17.3,17.3,,,16.9,17.8,25036,,,Female,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Gender,Female,GEN,FEMALE
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,17.4,17.4,,,17.0,17.8,28912,,,Male,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Gender,Male,GEN,MALE
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,20.7,20.7,,,20.2,21.2,26223,,,Male,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Gender,Male,GEN,MALE
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,10.9,10.9,,,10.6,11.1,54483,Total,,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Total,Total,OVR,OVERALL
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,16.0,16.0,,,15.7,16.3,56655,Total,,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Total,Total,OVR,OVERALL
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,19.1,19.1,,,18.7,19.4,51259,Total,,,,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Total,Total,OVR,OVERALL
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,American Indian/Alaska Native,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,Asian/Pacific Islander,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Asian/Pacific Islander,RACE,RACEAPI
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,Asian/Pacific Islander,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Asian/Pacific Islander,RACE,RACEAPI
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,Asian/Pacific Islander,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Asian/Pacific Islander,RACE,RACEAPI
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,Non-Hispanic Black,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,Non-Hispanic Black,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,Non-Hispanic Black,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,Non-Hispanic White,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,Non-Hispanic White,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,Non-Hispanic White,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,8.5,8.5,,,2.4,14.7,82,,,,American Indian/Alaska Native,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,10.9,10.9,,,5.0,16.8,110,,,,American Indian/Alaska Native,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2012,2012,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,10.9,10.9,,,10.6,11.2,54372,,,,Hispanic,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Hispanic,RACE,RACEHIS
2008,2008,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,16.0,16.0,,,15.7,16.3,56586,,,,Hispanic,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Hispanic,RACE,RACEHIS
2010,2010,PR,Puerto Rico,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,19.1,19.1,,,18.7,19.4,51123,,,,Hispanic,"(18.220833, -66.590149)",OWS,OWS1,Q060,VALUE,72,Race/Ethnicity,Hispanic,RACE,RACEHIS
2010,2010,VI,Virgin Islands,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,3 - 5,,,"(18.335765, -64.896335)",OWS,OWS1,Q060,VALUE,78,Age (months),3 - 5,AGEMO,AGEMO35
2008,2008,VI,Virgin Islands,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,6 - 11,,,"(18.335765, -64.896335)",OWS,OWS1,Q060,VALUE,78,Age (months),6 - 11,AGEMO,AGEMO611
2012,2012,VI,Virgin Islands,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,6 - 11,,,"(18.335765, -64.896335)",OWS,OWS1,Q060,VALUE,78,Age (months),6 - 11,AGEMO,AGEMO611
2012,2012,VI,Virgin Islands,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,9.5,9.5,,,6.7,12.3,420,,18 - 23,,,"(18.335765, -64.896335)",OWS,OWS1,Q060,VALUE,78,Age (months),18 - 23,AGEMO,AGEMO1823
2010,2010,VI,Virgin Islands,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,9.6,9.6,,,7.3,11.8,648,,12 - 17,,,"(18.335765, -64.896335)",OWS,OWS1,Q060,VALUE,78,Age (months),12 - 17,AGEMO,AGEMO1217
2010,2010,VI,Virgin Islands,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,10.5,10.5,,,2.3,18.7,57,,6 - 11,,,"(18.335765, -64.896335)",OWS,OWS1,Q060,VALUE,78,Age (months),6 - 11,AGEMO,AGEMO611
2008,2008,VI,Virgin Islands,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,12.7,12.7,,,9.4,15.9,410,,18 - 23,,,"(18.335765, -64.896335)",OWS,OWS1,Q060,VALUE,78,Age (months),18 - 23,AGEMO,AGEMO1823
2012,2012,VI,Virgin Islands,"Women, Infants, and Children Participant and Program Characteristics",Obesity / Weight Status,Obesity / Weight Status,Percent of WIC children aged 3-23 months old who have a high weight-for-length,,Value,12.9,12.9,,,10.0,15.8,513,,12 - 17,,,"(18.335765, -64.896335)",OWS,OWS1,Q060,VALUE,78,Age (months),12 - 17,AGEMO,AGEMO1217
